"IDpol","OccurDate","Payment","IDclaim","Guarantee"
"90133969.100a",2004-03-19,1779,"1205443","TPL"
"90165017.100b",2004-03-19,444,"1206342","Windscreen"
"90167839.100a",2004-03-19,2137,"1205844","TPL"
"90172937.100a",2004-03-19,199,"1205737","TPL"
"90173868.100a",2004-03-19,363,"1206353","Windscreen"
"90176029.100b",2004-03-19,1218,"1206132","TPL"
"90180649.100a",2004-03-19,64,"1206338","Windscreen"
"90181031.101b",2004-03-19,134,"1205971","Windscreen"
"90102442.101a",2004-03-20,100,"1206081","Windscreen"
"90124456.101a",2004-03-20,355,"1205859","Windscreen"
"90135372.100e",2004-03-20,126,"1206153","Windscreen"
"90138165.100a",2004-03-20,115,"1205527","Windscreen"
"90156563.100a",2004-03-20,483,"1205639","TPL"
"90156863.101b",2004-03-20,114,"1205889","Damage"
"90157521.100a",2004-03-20,260,"1206346","Windscreen"
"90158244.100b",2004-03-20,1062,"1205290","TPL"
"90168723.100a",2004-03-20,915,"1205961","TPL"
"90187416.100a",2004-03-20,915,"1205740","TPL"
"90193064.100a",2004-03-20,468,"1206123","Damage"
"90104720.100b",2004-03-21,464,"1207893","Windscreen"
"90123957.101a",2004-03-21,188,"1205940","Windscreen"
"90134529.102a",2004-03-21,449,"1205612","Theft"
"90135262.100a",2004-03-21,754,"1205847","Damage"
"90145659.100b",2004-03-21,915,"1205354","TPL"
"90148060.100a",2004-03-21,257,"1205607","Windscreen"
"90152945.101a",2004-03-21,410,"1205456","Windscreen"
"90153468.100a",2004-03-21,98,"1205608","Windscreen"
"90157324.100a",2004-03-21,323,"1205381","Windscreen"
"90157484.100a",2004-03-21,915,"1208742","TPL"
"90169139.100a",2004-03-21,273,"1207036","Windscreen"
"90171848.100b",2004-03-21,252,"1205505","Windscreen"
"90183194.100b",2004-03-21,143,"1205364","TPL"
"90108120.100a",2004-03-22,3694,"1205822","Theft"
"90112238.101a",2004-03-22,73,"1205325","TPL"
"90123573.101b",2004-03-22,495,"1205788","TPL"
"90126074.101b",2004-03-22,477,"1205438","Windscreen"
"90128074.101b",2004-03-22,602,"1205361","TPL"
"90133761.102a",2004-03-22,94,"1206019","Windscreen"
"90150390.100a",2004-03-22,375,"1205253","Windscreen"
"90160593.101a",2004-03-22,361,"1205703","TPL"
"90164635.100a",2004-03-22,554,"1205530","TPL"
"90168840.100a",2004-03-22,65,"1205932","Windscreen"
"1000431.10a",2004-03-23,564,"1206437","Windscreen"
"20100312.100a",2004-03-23,1049,"1205331","Windscreen"
"40201170.10a",2004-03-23,439,"1205913","TPL"
"80200009.101a",2004-03-23,21,"1205581","TPL"
"90115231.103a",2004-03-23,1556,"1205402","TPL"
"90119184.101b",2004-03-23,324,"1205457","Windscreen"
"90132051.100a",2004-03-23,3041,"1205338","Damage"
"90154180.100a",2004-03-23,306,"1205701","Windscreen"
"90157096.100a",2004-03-23,1608,"1205721","Theft"
"90176037.100b",2004-03-23,97,"1205583","TPL"
"90181504.100b",2004-03-23,128,"1205440","Damage"
"90182255.100c",2004-03-23,12868,"1205541","TPL"
"70200837.10a",2004-03-24,4858,"1205548","TPL"
"90126762.101b",2004-03-24,57,"1206443","Damage"
"90172034.100a",2004-03-24,235,"1205386","Windscreen"
"90180158.100a",2004-03-24,110,"1205272","TPL"
"90194768.100b",2004-03-24,0,"1209821","Damage"
"1007648.100a",2004-03-25,2680,"1205526","Other"
"30100030.101a",2004-03-25,183,"1205225","TPL"
"90104142.10b",2004-03-25,399,"1206257","Windscreen"
"90107990.101a",2004-03-25,915,"1205398","TPL"
"90115330.101a",2004-03-25,392,"1205559","Windscreen"
"90134450.100c",2004-03-25,16740,"1205357","TPL"
"90141055.100b",2004-03-25,609,"1205389","TPL"
"90146074.100b",2004-03-25,1787,"1205718","Damage"
"90156023.100a",2004-03-25,91,"1205561","Windscreen"
"90164863.100a",2004-03-25,915,"1205377","TPL"
"90171193.101a",2004-03-25,215,"1206253","Windscreen"
"90184078.100a",2004-03-25,6888,"1205310","TPL"
"1007617.100a",2004-03-26,370,"1205990","Windscreen"
"80200039.10a",2004-03-26,318,"1206523","Windscreen"
"90103986.101c",2004-03-26,915,"1205691","TPL"
"90133147.100a",2004-03-26,561,"1205950","Windscreen"
"90144724.100b",2004-03-26,208,"1205454","Windscreen"
"90145111.100a",2004-03-26,230,"1205334","Windscreen"
"90147468.101a",2004-03-26,915,"1205655","TPL"
"90152651.100b",2004-03-26,64,"1205275","TPL"
"90164976.100b",2004-03-26,86,"1205856","Windscreen"
"90168497.100a",2004-03-26,5473,"1205887","Damage"
"90109440.101a",2004-03-27,2845,"1205187","TPL"
"90128124.101a",2004-03-27,451,"1205192","TPL"
"90145689.100d",2004-03-27,9488,"1205429","TPL"
"90149088.100a",2004-03-27,196,"1205584","TPL"
"90167848.100a",2004-03-27,537,"1205575","Damage"
"90193038.100b",2004-03-27,263,"1207307","Windscreen"
"90193154.100b",2004-03-27,664,"1205083","TPL"
"60100028.10b",2004-03-28,1455,"1205304","TPL"
"90104848.101a",2004-03-28,1065,"1205520","Theft"
"90106282.10a",2004-03-28,10917,"1205690","TPL"
"90118463.101a",2004-03-28,829,"1205190","Theft"
"90122250.101b",2004-03-28,956,"1205053","Damage"
"90124896.101e",2004-03-28,5598,"1205129","TPL"
"90125989.102a",2004-03-28,318,"1205146","Windscreen"
"90131688.100b",2004-03-28,443,"1205059","TPL"
"90134478.101a",2004-03-28,396,"1205270","TPL"
"90146070.101b",2004-03-28,2191,"1205580","TPL"
"90179985.100a",2004-03-28,611,"1205128","TPL"
"90189500.100b",2004-03-28,128,"1205330","Windscreen"
"90190388.100a",2004-03-28,78,"1205259","TPL"
"90124794.101a",2004-03-29,1461,"1205301","TPL"
"90134355.100a",2004-03-29,256,"1205987","Windscreen"
"90149781.101c",2004-03-29,27,"1205572","TPL"
"90157490.100b",2004-03-29,58,"1205765","TPL"
"90165240.100c",2004-03-29,256,"1207321","Windscreen"
"90171896.100b",2004-03-29,75,"1205473","TPL"
"90174079.100a",2004-03-29,54,"1205843","Windscreen"
"90175856.100a",2004-03-29,270,"1205656","TPL"
"90186836.100a",2004-03-29,60,"1205335","Windscreen"
"90191967.101a",2004-03-29,915,"1205120","TPL"
"90193259.100a",2004-03-29,999,"1205197","TPL"
"80200295.10a",2004-03-30,3222,"1205154","TPL"
"90110915.101c",2004-03-30,581,"1205501","Windscreen"
"90112504.101a",2004-03-30,123,"1205181","Windscreen"
"90120251.100b",2004-03-30,256,"1206522","Windscreen"
"90126301.101a",2004-03-30,124,"1205250","Windscreen"
"90129355.101b",2004-03-30,57,"1205500","TPL"
"90131743.100b",2004-03-30,415,"1204955","TPL"
"90133204.100b",2004-03-30,634,"1205414","Damage"
"90152613.100a",2004-03-30,478,"1205507","Windscreen"
"90154312.101a",2004-03-30,215,"1205453","Windscreen"
"90160773.100a",2004-03-30,70,"1205227","Damage"
"90180842.100b",2004-03-30,122,"1205699","Windscreen"
"90186223.100a",2004-03-30,1831,"1205328","TPL"
"90190020.100a",2004-03-30,402,"1205679","TPL"
"90190426.100c",2004-03-30,375,"1205100","Windscreen"
"30100121.101a",2004-03-31,210,"1205191","TPL"
"90131375.100a",2004-03-31,1763,"1204997","TPL"
"90148825.103b",2004-03-31,942,"1205261","TPL"
"90154307.101a",2004-03-31,0,"1205176","TPL"
"90155998.100a",2004-03-31,2712,"1205358","Theft"
"90184219.100b",2004-03-31,7402,"1205246","TPL"
"90184219.100a",2004-03-31,179,"1205247","Other"
"90124697.101a",2004-04-01,467,"1205162","Windscreen"
"90132801.100a",2004-04-01,6387,"1205240","TPL"
"90134528.100c",2004-04-01,915,"1205399","TPL"
"90134799.100b",2004-04-01,122,"1205063","TPL"
"90146987.101b",2004-04-01,356,"1205306","Windscreen"
"90154388.100b",2004-04-01,915,"1205152","TPL"
"90159923.101a",2004-04-01,915,"1207060","TPL"
"90170313.100a",2004-04-01,6316,"1205203","TPL"
"90188802.101c",2004-04-01,245,"1205621","Windscreen"
"90192847.100a",2004-04-01,54,"1204939","Damage"
"1001590.100b",2004-04-02,452,"1205490","Windscreen"
"70201516.10b",2004-04-02,282,"1205783","Windscreen"
"90110429.100b",2004-04-02,139,"1205052","Windscreen"
"90110986.100a",2004-04-02,915,"1205171","TPL"
"90127066.101b",2004-04-02,226,"1205481","Windscreen"
"90145514.101a",2004-04-02,1251,"1206685","Damage"
"90146233.100a",2004-04-02,3637,"1205094","TPL"
"90147730.100b",2004-04-02,539,"1208382","TPL"
"90148929.100b",2004-04-02,60,"1206259","Windscreen"
"90149513.100a",2004-04-02,816,"1205511","TPL"
"90164568.101b",2004-04-02,14,"1205670","TPL"
"90169939.100c",2004-04-02,707,"1205106","TPL"
"90173038.101a",2004-04-02,1014,"1204937","TPL"
"90182790.100a",2004-04-02,45,"1205019","TPL"
"90185908.100c",2004-04-02,993,"1205044","Damage"
"90191320.100a",2004-04-02,287,"1205430","Windscreen"
"90194819.100a",2004-04-02,261,"1207074","Windscreen"
"90121746.100a",2004-04-03,566,"1204878","TPL"
"90139179.101c",2004-04-03,372,"1205017","TPL"
"90171012.100a",2004-04-03,915,"1204948","TPL"
"90171064.100a",2004-04-03,1430,"1209382","Damage"
"90189823.100b",2004-04-03,915,"1205634","TPL"
"80100253.103a",2004-04-04,502,"1205269","Windscreen"
"90108128.101a",2004-04-04,406,"1204874","TPL"
"90122962.101a",2004-04-04,4937,"1205194","TPL"
"90125793.101a",2004-04-04,64,"1204894","Windscreen"
"90128880.101b",2004-04-04,94,"1205118","Windscreen"
"90129280.102a",2004-04-04,151,"1205144","Windscreen"
"90132062.100a",2004-04-04,523,"1205427","Windscreen"
"90148969.100a",2004-04-04,715,"1204945","TPL"
"90152865.100a",2004-04-04,1081,"1205238","TPL"
"90155223.100b",2004-04-04,495,"1205808","Windscreen"
"90157004.100a",2004-04-04,80,"1204834","TPL"
"90157272.102a",2004-04-04,569,"1204870","Windscreen"
"90159177.101a",2004-04-04,456,"1205177","TPL"
"90171938.100a",2004-04-04,18947,"1205082","TPL"
"90181191.100a",2004-04-04,170,"1209302","Windscreen"
"90189115.101a",2004-04-04,515,"1204996","TPL"
"70201526.100a",2004-04-05,429,"1205114","Windscreen"
"90110914.102a",2004-04-05,777,"1205366","TPL"
"90132327.100a",2004-04-05,571,"1204877","TPL"
"90133595.104b",2004-04-05,3256,"1204672","TPL"
"90146402.100a",2004-04-05,61,"1204999","Windscreen"
"90165788.100b",2004-04-05,424,"1204861","TPL"
"90176168.100a",2004-04-05,0,"1205673","TPL"
"90185490.100a",2004-04-05,290,"1205554","Windscreen"
"90105511.100b",2004-04-06,51,"1204727","Windscreen"
"90110381.101a",2004-04-06,1415,"1204708","TPL"
"90126129.101a",2004-04-06,203,"1205032","Windscreen"
"90127787.101a",2004-04-06,271,"1209311","Windscreen"
"90133353.100a",2004-04-06,110,"1209305","Windscreen"
"90178807.100a",2004-04-06,284,"1204831","TPL"
"90179654.101b",2004-04-06,2134,"1204869","Damage"
"90180344.100c",2004-04-06,69,"1204759","TPL"
"90185004.101a",2004-04-06,6344,"1205010","TPL"
"90185146.100c",2004-04-06,251,"1205051","Windscreen"
"90185822.100a",2004-04-06,408,"1206109","Windscreen"
"90112488.101a",2004-04-07,234,"1209306","Windscreen"
"90156667.100b",2004-04-07,2047,"1204731","TPL"
"90157475.100a",2004-04-07,915,"1204728","TPL"
"90164457.100c",2004-04-07,1417,"1204734","TPL"
"90175972.100a",2004-04-07,915,"1204798","TPL"
"40200015.101b",2004-04-08,268,"1204902","Windscreen"
"70200133.101a",2004-04-08,453,"1204816","TPL"
"70201513.100a",2004-04-08,258,"1205660","Damage"
"70205518.102a",2004-04-08,537,"1205134","Windscreen"
"90107873.101c",2004-04-08,393,"1204744","TPL"
"90110722.100a",2004-04-08,17606,"1204856","Damage"
"90110902.101b",2004-04-08,1525,"1204709","TPL"
"90113786.101a",2004-04-08,252,"1205568","Windscreen"
"90125996.100a",2004-04-08,2360,"1204748","TPL"
"90126727.101a",2004-04-08,2912,"1204794","TPL"
"90133049.101a",2004-04-08,1001,"1204658","TPL"
"90144819.100a",2004-04-08,452,"1204898","Windscreen"
"90146402.100a",2004-04-08,915,"1204977","TPL"
"90150428.100a",2004-04-08,624,"1204931","TPL"
"90151907.100a",2004-04-08,2203,"1204643","TPL"
"90154393.100b",2004-04-08,199,"1205020","Windscreen"
"90167749.100a",2004-04-08,262,"1205390","Theft"
"90167763.100a",2004-04-08,1378,"1204879","Damage"
"90181834.100a",2004-04-08,915,"1204934","TPL"
"90188990.100c",2004-04-08,147,"1204787","TPL"
"1002009.100a",2004-04-09,428,"1204634","Windscreen"
"1005801.101a",2004-04-09,915,"1204746","TPL"
"50200140.101b",2004-04-09,2683,"1204718","Theft"
"90105309.101c",2004-04-09,198,"1206107","Windscreen"
"90111511.101a",2004-04-09,894,"1205593","Theft"
"90126140.101d",2004-04-09,449,"1205318","Theft"
"90144772.100a",2004-04-09,530,"1205178","TPL"
"90149578.100a",2004-04-09,495,"1204712","TPL"
"90150989.100b",2004-04-09,170,"1205103","Windscreen"
"90153399.100b",2004-04-09,458,"1207061","TPL"
"90160632.100a",2004-04-09,43,"1204655","TPL"
"90164564.101a",2004-04-09,1118,"1205518","TPL"
"90181834.100a",2004-04-09,302,"1204930","TPL"
"90181878.100a",2004-04-09,1515,"1204671","TPL"
"90185933.101a",2004-04-09,1149,"1204592","TPL"
"1001951.100a",2004-04-10,415,"1205371","Windscreen"
"1003491.100a",2004-04-10,915,"1204933","TPL"
"80100208.101a",2004-04-10,78,"1205611","Windscreen"
"90111503.101a",2004-04-10,915,"1209106","TPL"
"90130859.100a",2004-04-10,0,"1205165","Windscreen"
"90148626.100b",2004-04-10,230,"1205586","Windscreen"
"90151422.100a",2004-04-10,320,"1209315","Windscreen"
"90159761.100b",2004-04-10,269,"1204729","Windscreen"
"90160598.100c",2004-04-10,3506,"1204676","Theft"
"90163001.100a",2004-04-10,636,"1204724","TPL"
"90166472.100a",2004-04-10,850,"1204603","Damage"
"90173850.100b",2004-04-10,6616,"1204797","TPL"
"90182364.100a",2004-04-10,638,"1205002","Damage"
"90185164.100a",2004-04-10,161,"1204813","Windscreen"
"90185270.100b",2004-04-10,76,"1204865","Windscreen"
"80201138.102c",2004-04-11,115,"1205569","Windscreen"
"90127058.101b",2004-04-11,272,"1204687","Damage"
"90127058.101a",2004-04-11,144,"1204691","Windscreen"
"90131259.101a",2004-04-11,427,"1204559","TPL"
"90154288.101a",2004-04-11,2387,"1204661","Theft"
"90154472.101a",2004-04-11,741,"1204967","Windscreen"
"90155941.100b",2004-04-11,292,"1209314","Windscreen"
"90187347.100a",2004-04-11,344,"1204552","TPL"
"10100125.101a",2004-04-12,293,"1204900","Windscreen"
"60100379.101b",2004-04-12,91,"1205496","Windscreen"
"90100955.10b",2004-04-12,190,"1204514","Windscreen"
"90104480.101a",2004-04-12,162,"1205566","Windscreen"
"90104697.101a",2004-04-12,3464,"1204448","TPL"
"90111356.10d",2004-04-12,257,"1204523","Windscreen"
"90113937.101a",2004-04-12,311,"1204456","TPL"
"90132603.101a",2004-04-12,101,"1204639","TPL"
"90145812.100a",2004-04-12,805,"1204974","Windscreen"
"90149450.100a",2004-04-12,172,"1205000","Windscreen"
"90154290.100b",2004-04-12,54,"1206248","Windscreen"
"90158409.100a",2004-04-12,915,"1204453","TPL"
"90171968.100a",2004-04-12,461,"1205345","Windscreen"
"90175994.100a",2004-04-12,756,"1205115","Windscreen"
"90178166.100a",2004-04-12,915,"1204602","TPL"
"90180421.100a",2004-04-12,162,"1206183","Windscreen"
"90181688.100a",2004-04-12,915,"1204698","TPL"
"90126992.103a",2004-04-13,0,"1204526","Windscreen"
"90132141.100a",2004-04-13,2569,"1204505","TPL"
"90151608.100a",2004-04-13,297,"1204786","Windscreen"
"90151776.100a",2004-04-13,715,"1205042","TPL"
"90162725.101a",2004-04-13,419,"1206045","Windscreen"
"90173850.100a",2004-04-13,628,"1204512","TPL"
"90193189.100a",2004-04-13,2990,"1204476","Damage"
"90111568.100a",2004-04-14,605,"1204825","Windscreen"
"90144759.102a",2004-04-14,915,"1204619","TPL"
"90151252.100a",2004-04-14,2861,"1204516","Damage"
"90176230.100a",2004-04-14,16789,"1204426","TPL"
"90180755.100a",2004-04-14,1408,"1204364","TPL"
"1006822.100a",2004-04-15,411,"1209317","Windscreen"
"90105460.100a",2004-04-15,567,"1204388","TPL"
"90130070.100a",2004-04-15,915,"1204702","TPL"
"90133329.100a",2004-04-15,1830,"1204406","TPL"
"90154401.100b",2004-04-15,915,"1204624","TPL"
"90156690.100c",2004-04-15,34,"1204657","Theft"
"90188071.100a",2004-04-15,487,"1204339","TPL"
"1003378.100c",2004-04-16,193,"1204909","Windscreen"
"90126111.100a",2004-04-16,107,"1205030","Windscreen"
"90128187.101b",2004-04-16,1377,"1204518","TPL"
"90133878.100a",2004-04-16,2139,"1204398","TPL"
"90134866.101d",2004-04-16,1339,"1204248","TPL"
"90134958.101a",2004-04-16,620,"1204430","TPL"
"90138205.100a",2004-04-16,91,"1204321","TPL"
"90149097.100b",2004-04-16,1248,"1204571","TPL"
"90158968.100a",2004-04-16,1529,"1204418","TPL"
"90158968.100a",2004-04-16,269,"1205027","Windscreen"
"90168705.100a",2004-04-16,360,"1204524","Windscreen"
"90180962.100a",2004-04-16,96,"1204484","Windscreen"
"90188397.100a",2004-04-16,572,"1205248","TPL"
"90194017.101a",2004-04-16,6431,"1204531","TPL"
"1006912.100a",2004-04-17,202,"1205028","Windscreen"
"1011037.100a",2004-04-17,915,"1204232","TPL"
"90133601.100b",2004-04-17,915,"1204265","TPL"
"90147843.100a",2004-04-17,17,"1204163","TPL"
"90149279.101b",2004-04-17,675,"1204194","TPL"
"90149601.100b",2004-04-17,894,"1204511","Damage"
"90154375.100b",2004-04-17,855,"1204410","Windscreen"
"90159906.100a",2004-04-17,688,"1204481","TPL"
"90168283.100a",2004-04-17,246,"1204240","Windscreen"
"90175828.101a",2004-04-17,479,"1204817","Windscreen"
"90181462.101a",2004-04-17,915,"1204340","TPL"
"1001942.100a",2004-04-18,264,"1204905","Windscreen"
"40201471.101a",2004-04-18,190,"1204893","Windscreen"
"60100379.101b",2004-04-18,1515,"1204441","TPL"
"80201113.10g",2004-04-18,21292,"1204233","Damage"
"90105886.10a",2004-04-18,873,"1204474","TPL"
"90108813.101a",2004-04-18,297,"1204889","Windscreen"
"90113046.100a",2004-04-18,1337,"1204427","TPL"
"90127914.102b",2004-04-18,124,"1204483","Windscreen"
"90132376.102c",2004-04-18,440,"1204313","TPL"
"90134248.100a",2004-04-18,209,"1204247","Windscreen"
"90134947.100a",2004-04-18,2422,"1204714","TPL"
"90136865.100a",2004-04-18,239,"1204891","Windscreen"
"90156518.100a",2004-04-18,1317,"1204317","TPL"
"90179166.100a",2004-04-18,343,"1204214","Windscreen"
"90182224.100a",2004-04-18,715,"1204288","Damage"
"1003440.100a",2004-04-19,1490,"1204190","TPL"
"90111464.10a",2004-04-19,1715,"1205756","TPL"
"90125476.101a",2004-04-19,293,"1204881","Windscreen"
"90135407.100a",2004-04-19,7525,"1204208","Theft"
"90148224.100a",2004-04-19,330,"1204380","Windscreen"
"90157049.101a",2004-04-19,162,"1204888","Windscreen"
"90165232.101c",2004-04-19,516,"1205476","TPL"
"90187938.100a",2004-04-19,1229,"1204205","TPL"
"90103531.10b",2004-04-20,193,"1204256","TPL"
"90111560.101b",2004-04-20,14775,"1204110","TPL"
"90120370.103b",2004-04-20,355,"1205463","Windscreen"
"90144767.100a",2004-04-20,297,"1204899","Windscreen"
"90147740.100a",2004-04-20,294,"1206495","Windscreen"
"90147912.100a",2004-04-20,915,"1204117","TPL"
"90148755.100a",2004-04-20,915,"1204126","TPL"
"90149742.100a",2004-04-20,684,"1204213","Theft"
"90150359.100a",2004-04-20,32,"1204690","TPL"
"90154018.100b",2004-04-20,575,"1204307","Damage"
"90185392.100a",2004-04-20,564,"1204684","Damage"
"90189819.100a",2004-04-20,199,"1204399","TPL"
"90194820.100a",2004-04-20,770,"1204097","Windscreen"
"80200157.10a",2004-04-21,915,"1204118","TPL"
"90104151.100c",2004-04-21,915,"1204185","TPL"
"90105153.101a",2004-04-21,1285,"1204091","TPL"
"90133004.100a",2004-04-21,157,"1203975","TPL"
"90133779.100a",2004-04-21,268,"1204407","Windscreen"
"90135259.100c",2004-04-21,697,"1204103","Windscreen"
"90157831.100b",2004-04-21,288,"1204099","Damage"
"90158846.101a",2004-04-21,104,"1204249","TPL"
"90163367.100c",2004-04-21,471,"1204250","TPL"
"90173061.100b",2004-04-21,218,"1204850","Windscreen"
"90186103.101a",2004-04-21,0,"1204074","TPL"
"90191773.100a",2004-04-21,524,"1204115","TPL"
"1006802.100a",2004-04-22,353,"1204098","Windscreen"
"90100749.101b",2004-04-22,0,"1204262","Damage"
"90102142.101a",2004-04-22,660,"1204236","Damage"
"90154904.102a",2004-04-22,915,"1209342","TPL"
"90165686.100a",2004-04-22,315,"1204373","TPL"
"90179389.101c",2004-04-22,76,"1204235","TPL"
"90188971.101a",2004-04-22,170,"1204433","Windscreen"
"90194829.100a",2004-04-22,3711,"1204274","TPL"
"1000937.100b",2004-04-23,6810,"1204061","TPL"
"20100120.10b",2004-04-23,143,"1204395","Windscreen"
"90108658.101a",2004-04-23,3573,"1204141","TPL"
"90109134.10a",2004-04-23,915,"1204123","TPL"
"90130899.100a",2004-04-23,1501,"1208643","Damage"
"90145839.100a",2004-04-23,242,"1204963","Windscreen"
"90152252.100a",2004-04-23,231,"1204108","Windscreen"
"90153813.100a",2004-04-23,869,"1204226","TPL"
"90155449.102b",2004-04-23,78,"1204614","Windscreen"
"90163218.100c",2004-04-23,137,"1204521","Windscreen"
"90165773.100a",2004-04-23,4287,"1205485","TPL"
"90167885.100b",2004-04-23,71,"1204132","TPL"
"90171829.101b",2004-04-23,3379,"1204268","Theft"
"90103596.10c",2004-04-24,272,"1204548","Windscreen"
"90104934.101a",2004-04-24,1331,"1203820","TPL"
"90132871.100a",2004-04-24,330,"1204011","TPL"
"90135219.100a",2004-04-24,126,"1204617","Windscreen"
"90152270.100c",2004-04-24,915,"1204184","TPL"
"90168026.100c",2004-04-24,417,"1204312","TPL"
"90180851.100a",2004-04-24,651,"1203974","TPL"
"90181560.100a",2004-04-24,90,"1204040","TPL"
