"IDpol","Year","Damage","Fire","Other","Theft","TPL","Windscreen"
"90176111.100b",2003,0,0,0,0,0,0
"90176111.100c",2003,0,0,0,0,0,0
"90176119.100a",2003,0,0,0,0,0,0
"90176119.100b",2003,0,0,0,0,0,0
"90176120.100a",2003,0,0,0,0,0,0
"90176121.100a",2003,0,0,0,0,0,0
"90176133.100a",2003,0,0,0,0,0,0
"90176133.101a",2003,0,0,0,0,0,0
"90176134.100a",2003,0,0,0,0,0,0
"90176134.100b",2003,0,0,0,0,0,0
"90176140.100a",2003,0,0,0,0,0,0
"90176140.100b",2003,0,0,0,0,0,0
"90176156.101a",2003,0,0,0,0,0,0
"90176156.101c",2003,0,0,0,0,0,0
"90176181.101a",2003,0,0,0,0,0,0
"90176181.101b",2003,0,0,0,0,0,0
"90176181.101c",2003,0,0,0,0,0,0
"90176182.100a",2003,0,0,0,0,0,0
"90176182.100b",2003,0,0,0,0,0,0
"90176184.100a",2003,0,0,0,0,0,0
"90176191.100a",2003,0,0,0,0,0,0
"90176192.100a",2003,0,0,0,0,0,0
"90176192.100b",2003,0,0,0,0,0,0
"90176192.100c",2003,0,0,0,0,0,0
"90176194.100a",2003,0,0,0,0,0,0
"90176194.102a",2003,0,0,0,0,0,0
"90176196.100a",2003,0,0,0,0,0,0
"90176198.100a",2003,0,0,0,0,0,0
"90176198.100b",2003,0,0,0,0,0,0
"90176198.100c",2003,0,0,0,0,0,0
"90176210.100a",2003,0,0,0,0,0,0
"90176210.100b",2003,0,0,0,0,0,0
"90176210.100c",2003,0,0,0,0,0,0
"90176212.101a",2003,0,0,0,0,0,0
"90176212.101b",2003,0,0,0,0,0,0
"90176214.100a",2003,0,0,0,0,0,0
"90176214.100b",2003,0,0,0,0,0,0
"90176214.100c",2003,0,0,0,0,0,0
"90176219.100a",2003,0,0,0,0,0,0
"90176222.100a",2003,0,0,0,0,0,0
"90176222.100b",2003,0,0,0,0,0,0
"90176222.100c",2003,0,0,0,0,0,0
"90176227.100a",2003,0,0,0,0,0,0
"90176230.100a",2003,0,0,0,0,0,0
"90176230.100b",2003,0,0,0,0,0,0
"90176230.100d",2003,0,0,0,0,0,0
"90176233.100a",2003,0,0,0,0,0,0
"90176233.101a",2003,0,0,0,0,0,0
"90176239.101a",2003,0,0,0,0,0,0
"90176239.101b",2003,0,0,0,0,0,0
"90176243.102a",2003,0,0,0,0,0,0
"90176244.100a",2003,0,0,0,0,0,0
"90176244.100b",2003,0,0,0,0,0,0
"90176244.100c",2003,0,0,0,0,0,0
"90176245.100a",2003,0,0,0,0,0,0
"90176245.100b",2003,0,0,0,0,0,0
"90176266.100a",2003,0,0,0,0,0,0
"90176267.100a",2003,0,0,0,0,0,0
"90176267.100b",2003,0,0,0,0,0,0
"90176273.100a",2003,0,0,0,0,0,0
"90176273.100b",2003,0,0,0,0,0,0
"90176279.100a",2003,0,0,0,0,0,0
"90176285.100a",2003,0,0,0,0,0,0
"90176289.101a",2003,0,0,0,0,0,0
"90176292.100a",2003,0,0,0,0,0,0
"90176293.100a",2003,0,0,0,0,0,0
"90176293.100b",2003,0,0,0,0,0,0
"90176295.100a",2003,0,0,0,0,0,0
"90176295.100b",2003,0,0,0,0,0,0
"90176309.100a",2003,0,0,0,0,0,0
"90176309.100b",2003,0,0,0,0,0,0
"90176312.100a",2003,0,0,0,0,0,0
"90176331.100a",2003,0,0,0,0,0,0
"90176331.100b",2003,0,0,0,0,0,0
"90176334.100a",2003,0,0,0,0,0,0
"90176334.100b",2003,0,0,0,0,0,0
"90176344.100a",2003,0,0,0,0,0,0
"90176344.100b",2003,0,0,0,0,0,0
"90176345.100a",2003,0,0,0,0,0,0
"90176345.100b",2003,0,0,0,0,0,0
"90176346.101a",2003,0,0,0,0,0,0
"90176347.100a",2003,0,0,0,0,0,0
"90176349.100a",2003,0,0,0,0,0,0
"90176349.100b",2003,0,0,0,0,0,0
"90176355.100a",2003,0,0,0,0,0,0
"90176355.100b",2003,0,0,0,0,0,0
"90176355.100c",2003,0,0,0,0,0,0
"90176356.100a",2003,0,0,0,0,0,0
"90176356.100b",2003,0,0,0,0,0,0
"90176356.100c",2003,0,0,0,0,0,0
"90176362.100a",2003,0,0,0,0,0,0
"90176362.100b",2003,0,0,0,0,0,0
"90176366.101a",2003,0,0,0,0,0,0
"90176382.100a",2003,0,0,0,0,0,0
"90176382.101a",2003,0,0,0,0,0,0
"90176382.101b",2003,0,0,0,0,0,0
"90176382.101c",2003,0,0,0,0,0,0
"90176382.102a",2003,0,0,0,0,0,0
"90176382.103a",2003,0,0,0,0,0,0
"90176385.100a",2003,0,0,0,0,0,0
"90176391.100a",2003,0,0,0,0,0,0
"90176393.100a",2003,0,0,0,0,0,0
"90176393.100b",2003,0,0,0,0,0,0
"90176399.100a",2003,0,0,0,0,0,0
"90176399.100b",2003,0,0,0,0,0,0
"90176399.102a",2003,0,0,0,0,0,0
"90176406.100a",2003,0,0,0,0,0,0
"90176406.100b",2003,0,0,0,0,0,0
"90176406.101a",2003,0,0,0,0,0,0
"90176409.100a",2003,0,0,0,0,0,0
"90176409.100b",2003,0,0,0,0,0,0
"90176411.100a",2003,0,0,0,0,0,0
"90176411.100c",2003,0,0,0,0,0,0
"90176412.100a",2003,0,0,0,0,0,0
"90176413.100a",2003,0,0,0,0,0,0
"90176413.100b",2003,0,0,0,0,0,0
"90176414.101a",2003,0,0,0,0,0,0
"90176433.100a",2003,0,0,0,0,0,0
"90176433.100b",2003,0,0,0,0,0,0
"90176434.100a",2003,0,0,0,0,0,0
"90176443.100a",2003,0,0,0,0,0,0
"90176443.100b",2003,0,0,0,0,0,0
"90176446.100a",2003,0,0,0,0,0,0
"90176448.100a",2003,0,0,0,0,0,0
"90176448.100b",2003,0,0,0,0,0,0
"90176472.100a",2003,0,0,0,0,0,0
"90176483.100a",2003,0,0,0,0,0,0
"90176483.100b",2003,0,0,0,0,0,0
"90176487.100a",2003,0,0,0,0,0,0
"90176487.100b",2003,0,0,0,0,0,0
"90176487.100c",2003,0,0,0,0,0,0
"90176487.100d",2003,0,0,0,0,0,0
"90176492.100a",2003,0,0,0,0,0,0
"90176499.100a",2003,0,0,0,0,0,0
"90176499.100b",2003,0,0,0,0,0,0
"90176504.100a",2003,0,0,0,0,0,0
"90176508.100a",2003,0,0,0,0,0,0
"90176508.100b",2003,0,0,0,0,0,0
"90176508.100c",2003,0,0,0,0,0,0
"90176519.100a",2003,0,0,0,0,0,0
"90176519.100b",2003,0,0,0,0,0,0
"90176527.100a",2003,0,0,0,0,0,0
"90176529.100a",2003,0,0,0,0,0,0
"90176529.103a",2003,0,0,0,0,0,0
"90176531.100a",2003,0,0,0,0,0,0
"90176540.100a",2003,0,0,0,0,0,0
"90176540.100c",2003,0,0,0,0,0,0
"90176540.101a",2003,0,0,0,0,0,0
"90176555.100a",2003,0,0,0,0,0,0
"90176555.100b",2003,0,0,0,0,0,0
"90176555.100c",2003,0,0,0,0,0,0
"90176557.100a",2003,0,0,0,0,0,0
"90176572.100a",2003,0,0,0,0,0,0
"90176573.100a",2003,0,0,0,0,0,0
"90176580.100a",2003,0,0,0,0,0,0
"90176580.100b",2003,0,0,0,0,0,0
"90176580.100c",2003,0,0,0,0,0,0
"90176586.100a",2003,0,0,0,0,0,0
"90176588.100a",2003,0,0,0,0,0,0
"90176588.100b",2003,0,0,0,0,0,0
"90176588.100c",2003,0,0,0,0,0,0
"90176597.100a",2003,0,0,0,0,0,0
"90176618.100a",2003,0,0,0,0,0,0
"90176618.100b",2003,0,0,0,0,0,0
"90176623.100a",2003,0,0,0,0,0,0
"90176623.100b",2003,0,0,0,0,0,0
"90176623.100c",2003,0,0,0,0,0,0
"90176634.100a",2003,0,0,0,0,0,0
"90176643.100a",2003,0,0,0,0,0,0
"90176643.100b",2003,0,0,0,0,0,0
"90176643.100c",2003,0,0,0,0,0,0
"90176656.100a",2003,0,0,0,0,0,0
"90176660.100a",2003,0,0,0,0,0,0
"90176660.101a",2003,0,0,0,0,0,0
"90176673.100a",2003,0,0,0,0,0,0
"90176673.100c",2003,0,0,0,0,0,0
"90176676.101a",2003,0,0,0,0,0,0
"90176676.102a",2003,0,0,0,0,0,0
"90176680.101a",2003,0,0,0,0,0,0
"90176692.100a",2003,0,0,0,0,0,0
"90176693.100a",2003,0,0,0,0,0,0
"90176701.100a",2003,0,0,0,0,0,0
"90176731.100a",2003,0,0,0,0,0,0
"90176732.100a",2003,0,0,0,0,0,0
"90176736.100a",2003,0,0,0,0,0,0
"90176737.100a",2003,0,0,0,0,0,0
"90176737.101a",2003,0,0,0,0,0,0
"90176752.100a",2003,0,0,0,0,0,0
"90176752.100b",2003,0,0,0,0,0,0
"90176753.100a",2003,0,0,0,0,0,0
"90176754.100a",2003,0,0,0,0,0,0
"90176754.100b",2003,0,0,0,0,0,0
"90176755.100a",2003,0,0,0,0,0,0
"90176755.100b",2003,0,0,0,0,0,0
"90176758.100a",2003,0,0,0,0,0,0
"90176758.100b",2003,0,0,0,0,0,0
"90176763.100a",2003,0,0,0,0,0,0
"90176763.100b",2003,0,0,0,0,0,0
"90176768.100a",2003,0,0,0,0,0,0
"90176771.100a",2003,0,0,0,0,0,0
"90176771.100b",2003,0,0,0,0,0,0
"90176781.100a",2003,0,0,0,0,0,0
"90176785.100a",2003,0,0,0,0,0,0
"90176785.100b",2003,0,0,0,0,0,0
"90176792.101a",2003,0,0,0,0,0,0
"90176793.100a",2003,0,0,0,0,0,0
"90176796.100b",2003,0,0,0,0,0,0
"90176797.100a",2003,0,0,0,0,0,0
"90176797.100b",2003,0,0,0,0,0,0
"90176799.100a",2003,0,0,0,0,0,0
"90176800.100a",2003,0,0,0,0,0,0
"90176815.100a",2003,0,0,0,0,0,0
"90176815.100b",2003,0,0,0,0,0,0
"90176815.100c",2003,0,0,0,0,0,0
"90176817.100a",2003,0,0,0,0,0,0
"90176817.100b",2003,0,0,0,0,0,0
"90176817.100c",2003,0,0,0,0,0,0
"90176817.101a",2003,0,0,0,0,0,0
"90176821.100a",2003,0,0,0,0,0,0
"90177753.100a",2003,0,0,0,0,0,0
"90177753.100b",2003,0,0,0,0,0,0
"90177754.101a",2003,0,0,0,0,0,0
"90177754.101b",2003,0,0,0,0,0,0
"90177754.102a",2003,0,0,0,0,0,0
"90177754.102b",2003,0,0,0,0,0,0
"90177757.100a",2003,0,0,0,0,0,0
"90177757.100b",2003,0,0,0,0,0,0
"90177761.100a",2003,0,0,0,0,0,0
"90177764.100a",2003,0,0,0,0,0,0
"90177764.100b",2003,0,0,0,0,0,0
"90177765.100a",2003,0,0,0,0,0,0
"90177765.100b",2003,0,0,0,0,0,0
"90177792.100a",2003,0,0,0,0,0,0
"90177792.100b",2003,0,0,0,0,0,0
"90177793.100a",2003,0,0,0,0,0,0
"90177793.100b",2003,0,0,0,0,0,0
"90177793.100c",2003,0,0,0,0,0,0
"90177795.100a",2003,0,0,0,0,0,0
"90177797.100a",2003,0,0,0,0,0,0
"90177797.100b",2003,0,0,0,0,0,0
"90177798.100a",2003,0,0,0,0,0,0
"90177803.101a",2003,0,0,0,0,0,0
"90177804.100a",2003,0,0,0,0,0,0
"90177805.100a",2003,0,0,0,0,0,0
"90177807.100a",2003,0,0,0,0,0,0
"90177808.100a",2003,0,0,0,0,0,0
"90177810.100a",2003,0,0,0,0,0,0
"90177811.100a",2003,0,0,0,0,0,0
"90177811.100b",2003,0,0,0,0,0,0
"90177816.100a",2003,0,0,0,0,0,0
"90177816.100b",2003,0,0,0,0,0,0
"90177817.100a",2003,0,0,0,0,0,0
"90177819.100a",2003,0,0,0,0,0,0
"90177819.100b",2003,0,0,0,0,0,0
"90177820.100a",2003,0,0,0,0,0,0
"90177820.100b",2003,0,0,0,0,0,0
"90177822.100a",2003,0,0,0,0,0,0
"90177822.100b",2003,0,0,0,0,0,0
"90177824.100a",2003,0,0,0,0,0,0
"90177824.100b",2003,0,0,0,0,0,0
"90177824.100c",2003,0,0,0,0,0,0
"90177825.100a",2003,0,0,0,0,0,0
"90177825.100b",2003,0,0,0,0,0,0
"90177825.100c",2003,0,0,0,0,0,0
"90177825.100d",2003,0,0,0,0,0,0
"90177826.100a",2003,0,0,0,0,0,0
"90177826.100b",2003,0,0,0,0,0,0
"90177830.100a",2003,0,0,0,0,0,0
"90177831.100a",2003,0,0,0,0,0,0
"90177831.100b",2003,0,0,0,0,0,0
"90177835.100b",2003,0,0,0,0,0,0
"90177835.100c",2003,0,0,0,0,0,0
"90177836.100a",2003,0,0,0,0,0,0
"90177836.100b",2003,0,0,0,0,0,0
"90177839.100a",2003,0,0,0,0,0,0
"90177844.100a",2003,0,0,0,0,0,0
"90177850.102a",2003,0,0,0,0,0,0
"90177850.102b",2003,0,0,0,0,0,0
"90177852.100a",2003,0,0,0,0,0,0
"90177853.100a",2003,0,0,0,0,0,0
"90177853.100b",2003,0,0,0,0,0,0
"90177855.100a",2003,0,0,0,0,0,0
"90177864.100a",2003,0,0,0,0,0,0
"90177864.100b",2003,0,0,0,0,0,0
"90177867.101a",2003,0,0,0,0,0,0
"90177871.100a",2003,0,0,0,0,0,0
"90177873.100a",2003,0,0,0,0,0,0
"90177873.100b",2003,0,0,0,0,0,0
"90177874.100a",2003,0,0,0,0,0,0
"90177875.100a",2003,0,0,0,0,0,0
"90177876.100a",2003,0,0,0,0,0,0
"90177877.100a",2003,0,0,0,0,0,0
"90177877.100b",2003,0,0,0,0,0,0
"90177880.100a",2003,0,0,0,0,0,0
"90177880.100b",2003,0,0,0,0,0,0
"90177880.102a",2003,0,0,0,0,0,0
"90177881.100a",2003,0,0,0,0,0,0
"90177887.100a",2003,0,0,0,0,0,0
"90177888.100a",2003,0,0,0,0,0,0
"90177889.100a",2003,0,0,0,0,0,0
"90177889.100b",2003,0,0,0,0,0,0
"90177889.100c",2003,0,0,0,0,0,0
"90177891.100a",2003,0,0,0,0,0,0
"90177891.100b",2003,0,0,0,0,0,0
"90177891.100c",2003,0,0,0,0,0,0
"90177903.100a",2003,0,0,0,0,0,0
"90177903.100b",2003,0,0,0,0,0,0
"90177903.100c",2003,0,0,0,0,0,0
"90177905.100b",2003,0,0,0,0,0,0
"90177908.100a",2003,0,0,0,0,0,0
"90177909.100a",2003,0,0,0,0,0,0
"90177909.100b",2003,0,0,0,0,0,0
"90177909.100c",2003,0,0,0,0,0,0
"90177910.100a",2003,0,0,0,0,0,0
"90177910.100b",2003,0,0,0,0,0,0
"90177910.100c",2003,0,0,0,0,0,0
"90177911.100a",2003,0,0,0,0,0,0
"90177911.100c",2003,0,0,0,0,0,0
"90177915.100a",2003,0,0,0,0,0,0
"90177915.100b",2003,0,0,0,0,0,0
"90177925.100a",2003,0,0,0,0,0,0
"90177925.100b",2003,0,0,0,0,0,0
"90177925.100c",2003,0,0,0,0,0,0
"90177936.101a",2003,0,0,0,0,0,0
"90177938.101a",2003,0,0,0,0,0,0
"90177942.102a",2003,0,0,0,0,0,0
"90177942.102b",2003,0,0,0,0,0,0
"90177943.101a",2003,0,0,0,0,0,0
"90177946.102b",2003,0,0,0,0,0,0
"90177946.102c",2003,0,0,0,0,0,0
"90177953.100a",2003,0,0,0,0,0,0
"90177953.100b",2003,0,0,0,0,0,0
"90177953.100c",2003,0,0,0,0,0,0
"90177956.100a",2003,0,0,0,0,0,0
"90177960.100a",2003,0,0,0,0,0,0
"90177960.100b",2003,0,0,0,0,0,0
"90177961.100a",2003,0,0,0,0,0,0
"90177961.100b",2003,0,0,0,0,0,0
"90177961.100c",2003,0,0,0,0,0,0
"90177972.100a",2003,0,0,0,0,0,0
"90177973.100a",2003,0,0,0,0,0,0
"90177974.100a",2003,0,0,0,0,0,0
"90177974.100c",2003,0,0,0,0,0,0
"90177977.100a",2003,0,0,0,0,0,0
"90177982.101a",2003,0,0,0,0,0,0
"90177983.100a",2003,0,0,0,0,0,0
"90177986.100a",2003,0,0,0,0,0,0
"90177986.100b",2003,0,0,0,0,0,0
"90177986.100c",2003,0,0,0,0,0,0
"90177990.100a",2003,0,0,0,0,0,0
"90177990.100c",2003,0,0,0,0,0,0
"90177995.100a",2003,0,0,0,0,0,0
"90178006.100a",2003,0,0,0,0,0,0
"90178014.100a",2003,0,0,0,0,0,0
"90178014.100b",2003,0,0,0,0,0,0
"90178018.101a",2003,0,0,0,0,0,0
"90178018.101c",2003,0,0,0,0,0,0
"90178018.101d",2003,0,0,0,0,0,0
"90178024.101a",2003,0,0,0,0,0,0
"90178024.101b",2003,0,0,0,0,0,0
"90178025.100a",2003,0,0,0,0,0,0
"90178025.100b",2003,0,0,0,0,0,0
"90178025.100c",2003,0,0,0,0,0,0
"90178025.100d",2003,0,0,0,0,0,0
"90178025.100e",2003,0,0,0,0,0,0
"90178027.100a",2003,0,0,0,0,0,0
"90178056.100a",2003,0,0,0,0,0,0
"90178056.100b",2003,0,0,0,0,0,0
"90178090.100a",2003,0,0,0,0,0,0
"90178096.100a",2003,0,0,0,0,0,0
"90178096.100b",2003,0,0,0,0,0,0
"90178096.100c",2003,0,0,0,0,0,0
"90178114.100b",2003,0,0,0,0,0,0
"90178114.100c",2003,0,0,0,0,0,0
"90178115.100a",2003,0,0,0,0,0,0
"90178115.100b",2003,0,0,0,0,0,0
"90178115.100c",2003,0,0,0,0,0,0
"90178116.100a",2003,0,0,0,0,0,0
"90178134.101a",2003,0,0,0,0,0,0
"90178144.100a",2003,0,0,0,0,0,0
"90178161.100a",2003,0,0,0,0,0,0
"90178165.100a",2003,0,0,0,0,0,0
"90178165.100b",2003,0,0,0,0,0,0
"90178165.100c",2003,0,0,0,0,0,0
"90178166.100b",2003,0,0,0,0,0,0
"90178171.100a",2003,0,0,0,0,0,0
"90178184.100a",2003,0,0,0,0,0,0
"90178230.100b",2003,0,0,0,0,0,0
"90178240.100a",2003,0,0,0,0,0,0
"90178240.100b",2003,0,0,0,0,0,0
"90178246.100a",2003,0,0,0,0,0,0
"90178302.100a",2003,0,0,0,0,0,0
"90178310.100a",2003,0,0,0,0,0,0
"90178310.100b",2003,0,0,0,0,0,0
"90178327.100b",2003,0,0,0,0,0,0
"90178327.100c",2003,0,0,0,0,0,0
"90178352.100a",2003,0,0,0,0,0,0
"90178407.100b",2003,0,0,0,0,0,0
"90178424.100a",2003,0,0,0,0,0,0
"90178424.100b",2003,0,0,0,0,0,0
"90178426.100b",2003,0,0,0,0,0,0
"90178433.100a",2003,0,0,0,0,0,0
"90178452.100a",2003,0,0,0,0,0,0
"90178455.100a",2003,0,0,0,0,0,0
"90178468.100a",2003,0,0,0,0,0,0
"90178483.100a",2003,0,0,0,0,0,0
"90178483.100b",2003,0,0,0,0,0,0
"90178491.100a",2003,0,0,0,0,0,0
"90178491.100b",2003,0,0,0,0,0,0
"90178492.100a",2003,0,0,0,0,0,0
"90178492.100b",2003,0,0,0,0,0,0
"90178492.100c",2003,0,0,0,0,0,0
"90178512.100a",2003,0,0,0,0,0,0
"90178514.100a",2003,0,0,0,0,0,0
"90178517.100a",2003,0,0,0,0,0,0
"90178517.100b",2003,0,0,0,0,0,0
"90178548.100a",2003,0,0,0,0,0,0
"90178548.100b",2003,0,0,0,0,0,0
"90178548.100c",2003,0,0,0,0,0,0
"90178550.100a",2003,0,0,0,0,0,0
"90178550.100b",2003,0,0,0,0,0,0
"90178754.101a",2003,0,0,0,0,0,0
"90178764.100a",2003,0,0,0,0,0,0
"90178764.100b",2003,0,0,0,0,0,0
"90178772.100a",2003,0,0,0,0,0,0
"90178772.100b",2003,0,0,0,0,0,0
"90178788.100a",2003,0,0,0,0,0,0
"90178790.100a",2003,0,0,0,0,0,0
"90178790.100b",2003,0,0,0,0,0,0
"90178790.100d",2003,0,0,0,0,0,0
"90178796.100a",2003,0,0,0,0,0,0
"90178796.100b",2003,0,0,0,0,0,0
"90178796.101a",2003,0,0,0,0,0,0
"90178797.100a",2003,0,0,0,0,0,0
"90178797.100b",2003,0,0,0,0,0,0
"90178798.100a",2003,0,0,0,0,0,0
"90178798.100b",2003,0,0,0,0,0,0
"90178801.100a",2003,0,0,0,0,0,0
"90178801.100b",2003,0,0,0,0,0,0
"90178803.100a",2003,0,0,0,0,0,0
"90178807.100a",2003,0,0,0,0,0,0
"90178807.100b",2003,0,0,0,0,0,0
"90178831.100a",2003,0,0,0,0,0,0
"90178832.100a",2003,0,0,0,0,0,0
"90178832.100b",2003,0,0,0,0,0,0
"90178844.100a",2003,0,0,0,0,0,0
"90178844.100b",2003,0,0,0,0,0,0
"90178848.100a",2003,0,0,0,0,0,0
"90178848.100b",2003,0,0,0,0,0,0
"90178859.100a",2003,0,0,0,0,0,0
"90178861.100a",2003,0,0,0,0,0,0
"90178863.100a",2003,0,0,0,0,0,0
"90178863.100b",2003,0,0,0,0,0,0
"90178863.101a",2003,0,0,0,0,0,0
"90178871.100a",2003,0,0,0,0,0,0
"90178872.102a",2003,0,0,0,0,0,0
"90178872.102b",2003,0,0,0,0,0,0
"90178872.102c",2003,0,0,0,0,0,0
"90178884.101a",2003,0,0,0,0,0,0
"90178897.100a",2003,0,0,0,0,0,0
"90178897.100b",2003,0,0,0,0,0,0
"90178903.100b",2003,0,0,0,0,0,0
"90178904.100a",2003,0,0,0,0,0,0
"90178924.100a",2003,0,0,0,0,0,0
"90178924.100b",2003,0,0,0,0,0,0
"90178926.100a",2003,0,0,0,0,0,0
"90178934.101a",2003,0,0,0,0,0,0
"90178934.101b",2003,0,0,0,0,0,0
"90178934.101c",2003,0,0,0,0,0,0
"90178943.100a",2003,0,0,0,0,0,0
"90178943.100b",2003,0,0,0,0,0,0
"90178943.100c",2003,0,0,0,0,0,0
"90178945.100a",2003,0,0,0,0,0,0
"90178945.100b",2003,0,0,0,0,0,0
"90178946.100a",2003,0,0,0,0,0,0
"90178946.100b",2003,0,0,0,0,0,0
"90178946.100c",2003,0,0,0,0,0,0
"90178948.100a",2003,0,0,0,0,0,0
"90178963.101a",2003,0,0,0,0,0,0
"90178966.100a",2003,0,0,0,0,0,0
"90178971.101a",2003,0,0,0,0,0,0
"90178971.101b",2003,0,0,0,0,0,0
"90178971.101c",2003,0,0,0,0,0,0
"90178975.100b",2003,0,0,0,0,0,0
"90178978.100a",2003,0,0,0,0,0,0
"90178978.100b",2003,0,0,0,0,0,0
"90178995.100a",2003,0,0,0,0,0,0
"90178998.100b",2003,0,0,0,0,0,0
"90178998.101a",2003,0,0,0,0,0,0
"90179001.100a",2003,0,0,0,0,0,0
"90179001.100b",2003,0,0,0,0,0,0
"90179007.100a",2003,0,0,0,0,0,0
"90179007.100b",2003,0,0,0,0,0,0
"90179007.100c",2003,0,0,0,0,0,0
"90179034.100a",2003,0,0,0,0,0,0
"90179034.100b",2003,0,0,0,0,0,0
"90179035.100a",2003,0,0,0,0,0,0
"90179035.100b",2003,0,0,0,0,0,0
"90179040.100a",2003,0,0,0,0,0,0
"90179040.100b",2003,0,0,0,0,0,0
"90179045.101b",2003,0,0,0,0,0,0
"90179046.100a",2003,0,0,0,0,0,0
"90179046.100b",2003,0,0,0,0,0,0
"90179046.100c",2003,0,0,0,0,0,0
"90179053.100a",2003,0,0,0,0,0,0
"90179088.101a",2003,0,0,0,0,0,0
"90179088.101b",2003,0,0,0,0,0,0
"90179088.101c",2003,0,0,0,0,0,0
"90179088.102a",2003,0,0,0,0,0,0
"90179088.102b",2003,0,0,0,0,0,0
"90179088.102c",2003,0,0,0,0,0,0
"90179098.100a",2003,0,0,0,0,0,0
"90179111.100a",2003,0,0,0,0,0,0
"90179125.100a",2003,0,0,0,0,0,0
"90179125.100b",2003,0,0,0,0,0,0
"90179125.100c",2003,0,0,0,0,0,0
"90179130.100a",2003,0,0,0,0,0,0
"90179130.100b",2003,0,0,0,0,0,0
"90179130.100c",2003,0,0,0,0,0,0
"90179132.100a",2003,0,0,0,0,0,0
"90179132.100c",2003,0,0,0,0,0,0
"90179136.101a",2003,0,0,0,0,0,0
"90179136.101b",2003,0,0,0,0,0,0
"90179136.101c",2003,0,0,0,0,0,0
"90179142.100a",2003,0,0,0,0,0,0
"90179142.100b",2003,0,0,0,0,0,0
"90179144.100a",2003,0,0,0,0,0,0
"90179155.100a",2003,0,0,0,0,0,0
"90179159.100a",2003,0,0,0,0,0,0
"90179161.100a",2003,0,0,0,0,0,0
"90179162.100a",2003,0,0,0,0,0,0
"90179162.100b",2003,0,0,0,0,0,0
"90179166.100a",2003,0,0,0,0,0,0
"90179168.100a",2003,0,0,0,0,0,0
"90179169.102a",2003,0,0,0,0,0,0
"90179169.102b",2003,0,0,0,0,0,0
"90179180.100a",2003,0,0,0,0,0,0
"90179180.100b",2003,0,0,0,0,0,0
"90179182.100a",2003,0,0,0,0,0,0
"90179182.100b",2003,0,0,0,0,0,0
"90179182.100c",2003,0,0,0,0,0,0
"90179203.100b",2003,0,0,0,0,0,0
"90179203.100c",2003,0,0,0,0,0,0
"90179203.100d",2003,0,0,0,0,0,0
"90179203.100e",2003,0,0,0,0,0,0
"90179221.100a",2003,0,0,0,0,0,0
"90179221.100b",2003,0,0,0,0,0,0
"90179221.101a",2003,0,0,0,0,0,0
"90179221.101b",2003,0,0,0,0,0,0
"90179271.100a",2003,0,0,0,0,0,0
"90179271.100b",2003,0,0,0,0,0,0
"90179271.100c",2003,0,0,0,0,0,0
"90179297.100a",2003,0,0,0,0,0,0
"90179341.101a",2003,0,0,0,0,0,0
"90179364.100a",2003,0,0,0,0,0,0
"90179368.100a",2003,0,0,0,0,0,0
"90179368.101a",2003,0,0,0,0,0,0
"90179368.101b",2003,0,0,0,0,0,0
"90179368.103a",2003,0,0,0,0,0,0
"90179368.103b",2003,0,0,0,0,0,0
"90179389.101b",2003,0,0,0,0,0,0
"90179389.101c",2003,0,0,0,0,0,0
"90179411.100a",2003,0,0,0,0,0,0
"90179417.101a",2003,0,0,0,0,0,0
"90179417.102a",2003,0,0,0,0,0,0
"90179420.100a",2003,0,0,0,0,0,0
"90179426.100a",2003,0,0,0,0,0,0
"90179426.100b",2003,0,0,0,0,0,0
"90179426.100c",2003,0,0,0,0,0,0
"90179441.100a",2003,0,0,0,0,0,0
"90179441.100b",2003,0,0,0,0,0,0
"90179441.101a",2003,0,0,0,0,0,0
"90179445.100a",2003,0,0,0,0,0,0
"90179446.100a",2003,0,0,0,0,0,0
"90179457.100a",2003,0,0,0,0,0,0
"90179457.100b",2003,0,0,0,0,0,0
"90179457.100c",2003,0,0,0,0,0,0
"90179480.100a",2003,0,0,0,0,0,0
"90179489.101a",2003,0,0,0,0,0,0
"90179503.100a",2003,0,0,0,0,0,0
"90179519.101a",2003,0,0,0,0,0,0
"90179523.100a",2003,0,0,0,0,0,0
"90179523.100b",2003,0,0,0,0,0,0
"90179555.100a",2003,0,0,0,0,0,0
"90179558.100b",2003,0,0,0,0,0,0
"90179561.100a",2003,0,0,0,0,0,0
"90179561.101a",2003,0,0,0,0,0,0
"90179571.100a",2003,0,0,0,0,0,0
"90179591.100a",2003,0,0,0,0,0,0
"90179591.100b",2003,0,0,0,0,0,0
"90179591.101a",2003,0,0,0,0,0,0
"90179616.101a",2003,0,0,0,0,0,0
"90179616.101b",2003,0,0,0,0,0,0
"90179616.101c",2003,0,0,0,0,0,0
"90179624.100a",2003,0,0,0,0,0,0
"90179624.100b",2003,0,0,0,0,0,0
"90179650.100a",2003,0,0,0,0,0,0
"90179650.100b",2003,0,0,0,0,0,0
"90179654.101a",2003,0,0,0,0,0,0
"90179654.101c",2003,0,0,0,0,0,0
"90179654.102a",2003,0,0,0,0,0,0
"90179654.102b",2003,0,0,0,0,0,0
"90179654.103a",2003,0,0,0,0,0,0
"90179678.100b",2003,0,0,0,0,0,0
"90179681.100a",2003,0,0,0,0,0,0
"90179682.101a",2003,0,0,0,0,0,0
"90179690.100a",2003,0,0,0,0,0,0
